Aguanueva,Concepcion,Grunidora,Loreto,Ojocaliente,Pinos,SanPedro,VillaDeCos,VillaGarcia,,Cluster I Semi-arid,,Excamé,Villita,Téul,Tlaltenango,,Cluster II Canyons,,,Bufa,Calera,Cazadero,Chalchihuites,Sauz,Fresnillo,Jerez,Jiménez,Chique,Santa Rosa,Trancoso,Villanueva,Zacatecas,,Cluster III Highlands,,,Florida,Monte Escobedo,Platanito,Juchipila,,Cluster IV Mountains
2.49467578,-0.630393518,2.313382182,1.943194086,1.042657648,1.226838081,2.258807306,2.000728443,2.305282982,,1.6617,,1.85546301,2.399568476,1.787082165,1.668134828,,1.9276,,,1.15259492,1.784640911,1.465453828,1.312955095,0.722624481,1.179344812,2.076242405,2.499878176,0.614111016,2.265905194,1.918887407,1.455081337,2.031188422,,1.5753,,,1.171669799,2.515914634,2.133251866,2.133251866,,1.9885
2.550887665,-0.522327139,2.323359279,2.075901437,1.13815073,1.287180123,2.324455171,2.089318571,2.34246559,,1.7344,,1.844111948,2.478561415,1.862633882,1.69743724,,1.9707,,,1.162655557,1.877971736,1.553133717,1.325018983,0.778081918,1.237688268,2.104707846,2.508468975,0.656731548,2.307163097,1.972476012,1.492637076,2.11413551,,1.6224,,,1.16496267,2.543967399,2.228065745,2.228065745,,2.0413
2.696008378,-0.024803964,2.425003508,2.568377092,1.308923951,1.551381022,2.512847786,2.263688615,2.583058307,,1.9872,,2.040475252,2.642244671,2.131084133,1.907880421,,2.1804,,,1.349167205,2.05672083,1.858372021,1.381642178,0.826513725,1.444455794,2.139366199,2.597431242,0.756483029,2.500178016,2.348584831,1.591209097,2.340108975,,1.7839,,,1.275922688,2.645969331,2.259967604,2.259967604,,2.1105
2.804624863,-0.41771977,2.335529889,2.072882264,1.052220126,1.247200003,2.06803567,1.7916908,2.082678335,,1.6708,,1.35955993,1.669936981,2.310059431,1.437421476,,1.6942,,,1.115291555,1.868007687,1.774821665,1.207466021,0.534572313,1.635096807,1.997603709,2.753556633,0.030373211,2.095284956,1.604416715,1.161856529,2.121367068,,1.5307,,,1.035604968,2.140650072,2.020885235,2.020885235,,1.8045
2.56424814,-0.992189296,1.6079217,0.554193138,0.300716975,-0.096806138,0.813800516,0.646293532,0.069612495,,0.6075,,0.225126332,1.320984171,1.537613231,0.261822504,,0.8364,,,0.768125743,0.846045167,1.458178838,0.025358521,-1.175837758,0.99833947,0.380824578,1.822058813,-0.300568436,0.319021394,0.58810122,-0.272417799,0.688133228,,0.4727,,,1.053627986,0.974486833,1.167077569,1.167077569,,1.0906
2.575254031,-0.466716355,1.342246894,1.263617519,-0.049399624,-0.281214382,1.267650843,0.256462052,-0.010118793,,0.6553,,0.936918808,1.515677696,2.234519349,0.112044177,,1.1998,,,0.677153247,0.539980183,1.546210039,-1.10102682,-1.50799005,1.249373948,0.764078812,1.53555661,0.331924254,0.59605758,0.301700171,-0.29094361,1.156094868,,0.4460,,,1.039385882,1.255327731,0.998140891,0.998140891,,1.0727
2.326424019,-0.42662284,1.159225029,0.833869656,-0.54894966,-0.522582563,0.348606981,0.598332504,0.028694303,,0.4219,,1.170482898,1.361319924,2.050093878,-0.209015628,,1.0932,,,-0.101495505,-0.264104398,1.0849552,-2.08275759,-2.466318451,0.575784573,0.462054423,0.924835408,-0.089684305,0.388357761,-0.406628238,-0.837698649,0.312223271,,-0.1923,,,0.789000422,0.491721555,0.91188697,0.91188697,,0.7761
1.749659261,-0.194476609,0.958331707,1.200837426,0.3169376,-0.530091237,0.85359868,0.958521644,0.726203406,,0.6711,,1.489679004,1.832164175,2.060967484,0.752502626,,1.5338,,,-0.04622254,0.336114589,0.920892084,-2.210695752,-1.409604551,0.540431419,0.893885484,0.902462224,0.845793595,0.924806742,0.193926348,-0.191446292,0.479502423,,0.1677,,,1.265966041,1.133229593,1.147967283,1.147967283,,1.1738
1.920845441,-0.06894715,1.011637444,1.323868463,0.445796419,-0.056968886,1.068363107,1.092696101,0.841572352,,0.8421,,1.544428391,1.756834631,2.150829425,0.871656795,,1.5809,,,-0.050702719,0.53307483,1.044547405,-2.347873421,-1.418674931,0.681944412,1.013814643,1.005503459,1.152959979,1.002832275,0.480272707,0.130981019,0.698745979,,0.3021,,,1.33215337,1.163446909,1.084945423,1.084945423,,1.1664
1.509079661,-0.336172232,1.000797086,1.353197846,0.31965764,0.029499529,1.307908023,0.942854494,0.824685847,,0.7724,,1.515865036,1.62855927,2.13614452,0.915987318,,1.5491,,,-0.116859553,0.410796234,1.155784332,-2.238909152,-1.522188333,0.546692571,0.882565125,1.245504746,0.991084096,0.829495303,0.411845721,0.0495644,0.583210229,,0.2484,,,1.413303499,1.154933175,1.068086371,1.068086371,,1.1761
1.129675901,-0.340849172,-0.209800637,0.293737612,0.2681356,0.096528203,0.22618955,0.499049396,0.020813503,,0.2204,,0.177398441,0.292637679,0.472219742,-0.135224048,,0.2018,,,-0.918052869,-0.372772538,0.445204132,-2.302884608,-1.539136706,-0.429540429,-0.78598703,-0.399277914,-0.326858791,-0.190457509,-0.28280259,0.123754489,-0.368935562,,-0.5652,,,-0.166451027,-0.765399118,-0.500072491,-0.500072491,,-0.4830
0.971039961,-0.398833813,-0.20246586,0.275572585,0.230240262,-0.007169992,0.14087884,0.4923144,-0.069471376,,0.1591,,0.02847948,0.143183204,0.365817205,-0.310905351,,0.0566,,,-0.989398485,-0.435954414,0.448366747,-2.349682422,-1.622095671,-0.434437455,-0.862985109,-0.515426926,-0.523397865,-0.328473742,-0.316998626,0.091958035,-0.456473962,,-0.6381,,,-0.258055677,-1.212924589,-0.753142473,-0.753142473,,-0.7443
0.941225278,-0.423279053,-0.506353652,0.251082126,0.197901365,-0.033026466,0.069329684,0.228997035,-0.097462448,,0.0698,,0.026327597,-0.031210746,0.253679062,-0.325034465,,-0.0191,,,-0.986539197,-0.490830164,0.446527382,-2.266815275,-1.560870033,-0.443629526,-0.861580279,-0.573027511,-0.483302522,-0.336144254,-0.338401355,0.087769348,-0.467293694,,-0.6365,,,-0.218692142,-1.244791243,-0.752160019,-0.752160019,,-0.7420
0.825439931,-0.550516977,-0.489884253,0.077453369,0.124554121,-0.019608355,-0.004933126,0.128555797,-0.198252225,,-0.0119,,0.011979562,-0.114772287,0.128719799,-0.360768423,,-0.0837,,,-1.003687606,-0.589920826,0.39039441,-2.293933672,-1.645632565,-0.519054581,-0.856033344,-0.611189721,-0.532100876,-0.400450831,-0.354275479,0.043272804,-0.553488418,,-0.6866,,,-0.227311036,-1.2944978,-0.889620407,-0.889620407,,-0.8253
0.455281886,-0.848081705,-0.481982487,-0.316632941,0.085440134,-0.511002158,-0.112213289,0.06934299,-0.145727124,,-0.2006,,-0.222253554,-0.335434132,-0.218395967,-0.596799015,,-0.3432,,,-1.30091432,-0.712789449,0.126278906,-2.350255147,-1.59371994,-0.508048867,-0.727932948,-0.526847544,-0.438470435,-0.482977912,-1.014785919,-0.032296111,-0.712718441,,-0.7904,,,-0.338647925,-1.373689547,-0.921416789,-0.921416789,,-0.8888
0.142344271,-0.320953502,-0.706764597,0.227401145,0.865163865,0.387211568,0.906427553,0.350650093,0.316586185,,0.2409,,0.481746558,0.505925924,0.046637119,-0.212231692,,0.2055,,,-1.427786345,-0.565945579,0.203962249,-2.416802499,-0.753225539,-0.208074735,-0.450052967,-0.787465245,0.315168211,-0.281749266,-0.404529623,0.151457573,-0.574954619,,-0.5538,,,0.14460911,-0.823623405,-0.79893637,-0.79893637,,-0.5692
-0.211142778,-0.754486729,-0.933353674,0.471447319,0.788188196,0.577838448,0.765843978,0.078239728,0.473481298,,0.1396,,-0.930312669,-0.710187154,0.02907508,0.214887261,,-0.3491,,,-0.850584652,-0.94096212,-0.15492476,-1.060357546,-1.102195384,-0.644019215,-0.46282803,-1.184617136,0.661896271,-0.235420018,-0.726498839,0.65266095,-0.295539591,,-0.4880,,,0.173071403,-0.79798444,-0.623973,-0.623973,,-0.4682
-0.007204903,-0.947633365,-0.487918878,0.043810896,1.002524804,0.770045391,0.904436974,0.758147419,0.67520312,,0.3013,,-1.866171322,-0.996322963,-0.76700635,0.768971617,,-0.7151,,,-0.728028078,-0.60105936,-0.158581774,-0.784514544,-0.81808213,-0.888946643,-0.621053848,-0.646110982,0.263214958,-0.440623172,-0.38841847,0.56805163,-0.461172019,,-0.4389,,,0.09058476,-1.153359846,-0.317355198,-0.317355198,,-0.4244
-0.237632708,-0.654239316,-0.680205151,0.44786998,1.011193549,0.892498074,1.092843689,0.181284335,0.393635386,,0.2719,,-1.726816242,-0.579811251,-0.932982559,1.167758141,,-0.5180,,,-0.578727547,0.198259819,-0.060246657,-0.131587476,0.030208189,-0.085728933,0.030248247,0.110285399,0.691005199,-0.357908595,-0.221044662,0.6044563,-0.065155531,,0.0126,,,0.657805904,-0.834880853,-0.134907245,-0.134907245,,-0.1117
-0.532850535,-0.629478678,-0.595813828,0.15594062,0.317357835,0.856255469,0.808460698,-0.56663123,-0.343518819,,-0.0589,,-2.347398825,-1.484614691,-0.894880974,0.510052299,,-1.0542,,,-0.737751633,-0.339358981,-0.441554051,-0.179210432,-0.559156847,-0.276359274,-0.539420964,0.165963758,-0.17048206,-1.054229261,-0.672550749,0.285736517,-0.214487715,,-0.3641,,,0.259364854,-1.473186802,-0.507939826,-0.507939826,,-0.5574
-0.651840731,-0.642876638,-0.655240221,-0.107309613,0.132592152,0.414616237,0.584062098,-0.569905636,-0.292465978,,-0.1987,,-2.417441466,-1.688026082,-0.980794552,0.38734064,,-1.1747,,,-0.669736356,-0.465623581,-0.634550808,-0.116316066,-0.50543412,-0.201144154,-0.573871705,0.365053579,-0.507389793,-1.276660879,-0.977976524,0.010680172,-0.304285513,,-0.4506,,,0.231806706,-1.437516792,-0.564404743,-0.564404743,,-0.5836
-0.618481293,-0.718051691,-0.758155626,-0.061202426,0.157024227,0.280908721,0.274024578,-0.472805176,-0.325829685,,-0.2492,,-2.498475334,-1.700739946,-1.076101198,0.387183785,,-1.2220,,,-0.629580253,-0.513668726,-0.788293116,-0.441345772,-0.647399293,-0.166589868,-0.679127227,-0.273938851,-0.556870436,-1.376288163,-0.482139338,-0.16386516,-0.374890894,,-0.5457,,,-0.084434939,-1.851496672,-0.851886359,-0.851886359,,-0.9099
-0.71221698,-0.866243988,-0.659023263,0.001476381,0.17489402,0.179010341,0.247074151,-0.577423402,-0.291696797,,-0.2782,,-2.599244401,-1.864997858,-1.30725877,-0.018160598,,-1.4474,,,-0.715627389,-0.509713042,-0.808384263,-0.459313305,-0.714739565,-0.172399464,-0.864929764,-0.447593358,-0.75872149,-1.333146181,-0.42955997,-0.34367429,-0.53493363,,-0.6225,,,-0.344739645,-1.918909008,-1.15875643,-1.15875643,,-1.1453
-0.730210146,-0.871641621,-0.6446075,-0.06126015,0.175701153,0.175724408,0.247027119,-0.614152672,-0.312138581,,-0.2928,,-2.507224772,-1.84700502,-1.265351676,-0.023549391,,-1.4108,,,-0.673172912,-0.522235076,-0.845430172,-0.473209274,-0.447329886,-0.176826942,-0.798256776,-0.442238637,-0.782067253,-1.377825666,-0.364621868,-0.344059031,-0.525897318,,-0.5979,,,-0.345508428,-1.994598048,-1.14908872,-1.14908872,,-1.1596
-0.707839244,-0.848752516,-0.638272292,-0.066059735,0.175727183,0.276139747,0.247146994,-0.617893611,-0.208161211,,-0.2653,,-2.546435848,-1.823241591,-1.245921705,-0.015253585,,-1.4077,,,-0.689231663,-0.530880798,-0.79377266,-0.5268483,-0.464475736,-0.186490265,-0.786247664,-0.400518459,-0.80819381,-1.33819815,-0.400322668,-0.342408561,-0.572407104,,-0.6031,,,-0.351420978,-2.040476057,-1.142891172,-1.142891172,,-1.1694
-0.533907259,-0.747871659,-0.522705131,0.007702135,0.369413112,0.609008847,0.286285508,-0.299211323,-0.032876072,,-0.0960,,-2.40091203,-1.818259383,-1.209977499,0.014096023,,-1.3538,,,-0.467633677,-0.31854703,-0.324701435,-0.525011884,-0.418635255,-0.028554368,-0.813643008,-0.409915547,-0.715154583,-1.014860594,0.150031447,-0.327675702,-0.299626381,,-0.4241,,,-0.326287858,-2.03684553,-1.146845641,-1.146845641,,-1.1642
-0.387082901,-0.669205021,-0.429920258,0.332530739,0.392899575,0.934097106,0.342906006,-0.247582033,-0.272335082,,-0.0004,,-2.401043178,-1.816047287,-0.971517856,0.024097106,,-1.2911,,,-0.543965003,-0.24297102,-0.367915938,-0.572040605,-0.494355565,-0.266894379,-0.930304173,-0.552395794,-0.825665239,-1.192396037,0.184941921,-0.329178135,-0.457297999,,-0.5070,,,-0.364208985,-2.087939789,-1.159603483,-1.159603483,,-1.1928
0.246285392,-0.517983303,-0.020927945,0.902303798,0.290676812,0.23317193,0.267243609,0.363586935,0.909735057,,0.2971,,-2.006384108,-1.619675034,-1.025452299,0.06777297,,-1.1459,,,-0.065312445,0.405375666,0.206052393,-0.180182687,-0.619153594,-0.07446904,-0.980380815,-0.003092725,-0.69214477,-0.496631337,1.119030617,0.024599748,0.1032401,,-0.0964,,,-0.48760843,-2.083306539,-0.702873846,-0.702873846,,-0.9942
0.220118921,0.127142204,0.171226685,0.690444766,0.028320186,0.183367881,0.434692347,0.365640497,0.602270663,,0.3137,,-1.327478139,-1.271992472,-0.086112188,-0.893365321,,-0.8947,,,-0.390258252,0.631750489,-0.274462114,-0.077596898,-0.182102474,0.00521459,-0.833212836,0.335040205,-1.041961607,-1.230886434,1.214135917,-0.945122443,-0.018803026,,-0.2160,,,-0.832242362,-2.351757893,-0.944541071,-0.944541071,,-1.2683
0.188587658,0.290671916,-0.254409313,0.667733371,0.295493927,0.437894164,0.424588441,-0.044285884,0.446224913,,0.2725,,-0.713843201,-0.439401933,1.117450576,-1.17105069,,-0.3017,,,-0.326821736,0.458586641,-0.592716884,0.817868565,-0.251050072,0.140771369,-0.566121096,0.751011239,-0.700800323,-0.848951413,1.27822635,-0.918852808,0.096829579,,-0.0509,,,-0.618988786,-1.195368293,-1.211802676,-1.211802676,,-1.0595
0.290342421,0.3808615,-0.452955561,0.873740302,0.901864013,0.724811738,1.62972737,-0.253337814,0.508050946,,0.5115,,-1.696165181,-0.929871109,1.197789933,-1.128333496,,-0.6391,,,0.086131644,0.367520376,-0.340165546,0.727763066,-0.40897461,-0.125896558,-0.682368621,0.310952775,-0.874002744,-0.695946018,1.385205584,-0.345356963,0.391414878,,-0.0157,,,-1.22952792,-1.013326329,-1.767998883,-1.767998883,,-1.4447
0.367033189,0.807949083,-0.574142346,0.914151281,1.072732899,0.911122662,1.723804884,-0.235007619,0.565962817,,0.6171,,-1.938551514,-0.9773314,1.237221697,-0.587559028,,-0.5666,,,0.153272062,0.385579059,-0.173758517,0.81260173,0.261749455,0.259143893,-0.557577115,0.50980057,-0.744255849,-0.225733362,1.443313376,-0.361730924,0.560417871,,0.1787,,,-1.304823927,-0.708008785,-0.461960906,-0.461960906,,-0.7342
0.281457735,0.648295046,-0.46740891,0.844974528,1.081670311,0.846346875,1.724833515,-0.388684942,0.416197338,,0.5542,,-1.776888225,-0.994375548,1.255980292,-0.636080164,,-0.5378,,,0.021538334,0.388472703,-0.151188048,0.645313569,0.058137513,0.121384061,-0.563948165,0.19317735,-0.786598981,-0.238033038,1.264525742,-0.397177227,0.410121427,,0.0743,,,-1.461409251,-0.907557284,-0.622001837,-0.622001837,,-0.9032
0.389150866,0.9533466,-0.29318628,0.85511646,1.091671602,0.868125643,1.716293143,-0.518217085,0.424221705,,0.6096,,-1.674117689,-0.98664224,1.362450521,-0.643775044,,-0.4855,,,0.047230915,0.441783299,-0.101853238,0.726482688,0.080403576,0.190751939,-0.510868247,0.270393867,-0.747733766,-0.179332457,1.037528189,-0.315727041,0.422261198,,0.1047,,,-1.466416791,-0.859924717,-0.614463559,-0.614463559,,-0.8888
0.442791576,0.958429876,-0.31657891,0.72696019,1.051944395,0.955292266,1.628238384,-0.535503793,0.237082046,,0.5721,,-1.697535674,-1.012013189,1.439140803,-0.680390675,,-0.4877,,,0.033538554,0.347585985,-0.112647208,0.73638491,0.043952936,0.152226609,-0.470408173,0.286688392,-0.785709924,-0.252383235,0.908507121,-0.320290903,0.380539565,,0.0729,,,-1.410257351,-0.820663446,-0.599396673,-0.599396673,,-0.8574
0.444109245,0.96011366,-0.287134546,0.728015663,1.097446852,1.070962801,1.65186155,-0.386646485,0.23607885,,0.6128,,-1.63789701,-1.003803468,1.399205941,-0.678386341,,-0.4802,,,-0.000845302,0.349024994,-0.118282983,0.762004918,-0.229715831,0.148390191,-0.52905806,0.281923477,-0.731327341,-0.186662055,0.858383016,-0.32071839,0.376841138,,0.0508,,,-1.403008924,-0.849173941,-0.595917062,-0.595917062,,-0.8610
0.41039751,0.927531683,-0.313145221,0.709691959,1.084241687,0.902375603,1.646703629,-0.389543046,0.172367151,,0.5723,,-1.664154324,-0.990163412,1.380339859,-0.633269415,,-0.4768,,,-0.002762357,0.350311663,-0.178063808,0.761396625,-0.223346169,0.147164123,-0.538465298,0.268165175,-0.694034047,-0.211512095,0.871501093,-0.32424172,0.376567551,,0.0464,,,-1.330580001,-0.876255066,-0.599487241,-0.599487241,,-0.8515
0.284069912,0.856961837,-0.455324006,0.569494593,0.878083411,0.493010655,1.60211182,-0.744998459,-3.33E-05,,0.3870,,-1.735647284,-1.017682694,1.350534927,-0.633121113,,-0.5090,,,-0.200837927,0.151558625,-0.692072783,0.759253204,-0.265365192,-0.007917689,-0.555404809,0.283441324,-0.754125466,-0.486077037,0.3845081,-0.344455565,0.123060302,,-0.1234,,,-1.332494055,-0.874569418,-0.601774842,-0.601774842,,-0.8527
0.336571711,0.885764725,-0.714041033,0.210789313,0.732293278,0.296811157,1.5468952,-0.960540838,0.416704288,,0.3057,,-1.577072026,-0.895970599,1.551981461,-0.540806158,,-0.3655,,,-0.083656774,0.034836162,-0.709106078,0.805256879,-0.235622655,0.005686667,-0.591554967,0.25809299,-0.784638515,-0.507556417,0.513143557,-0.409951019,0.197805424,,-0.1159,,,-1.288460563,-0.809006717,-0.609551293,-0.609551293,,-0.8291
-0.173127604,0.335918733,-1.266037065,-0.585051242,0.11252841,-0.279897107,0.87472205,-1.717911927,-1.358706512,,-0.4508,,-0.948471882,-0.49590529,1.732318105,0.336297117,,0.1561,,,-0.6070822,-0.717807774,-1.296766261,0.664311538,-0.487681881,-0.398903185,-0.947129646,-0.063700762,-1.049526501,-1.078243795,-0.956673134,-0.452101951,-0.437728255,,-0.6022,,,-1.105348528,-0.153442834,-1.291878279,-1.291878279,,-0.9606
-0.228781747,0.157354383,-1.262624948,-0.13552238,0.351897266,-0.230556263,1.048394783,-1.471761273,-0.671106,,-0.2714,,-0.709566141,0.228428213,1.573254823,0.940458872,,0.5081,,,-0.770452332,-0.766863058,-1.76768397,0.136346445,-0.459940594,-0.142091402,-1.277405565,-0.311667662,-0.524393888,-0.212487841,-0.730352325,0.05525421,-0.567769143,,-0.5646,,,-0.405133633,0.551754782,-0.843955886,-0.843955886,,-0.3853
-0.315773157,0.168577505,-1.181524143,1.075075352,0.639835691,0.635574725,1.457575346,-1.03698421,-0.741623119,,0.0779,,-1.060494831,0.308669028,1.506822622,1.83960137,,0.6486,,,-0.546766414,0.028172816,-1.175883444,-0.10786324,0.274145732,0.013870049,-0.663128787,-0.501500923,-0.207102483,0.695904358,-0.669487908,0.228480507,-0.378943274,,-0.2315,,,-0.098179411,0.71328913,-0.150514458,-0.150514458,,0.0785
-0.725055281,-0.360245826,-1.454866592,0.835218542,-0.000858792,0.728788522,0.507010769,-1.003812541,-0.869530062,,-0.2604,,-0.139202263,0.88631595,1.093917891,1.669802605,,0.8777,,,-0.82724236,-0.28405573,-1.106658641,-0.259710523,0.327360097,0.223040847,-0.596390114,-0.141731015,0.157142339,0.473317655,-0.496012757,-0.049939043,-1.025390745,,-0.2774,,,0.327469675,0.885210067,-0.234289322,-0.234289322,,0.1860
-0.846588133,-1.088503591,-1.457286391,0.44784021,-0.368817685,0.495824508,-0.165513586,-1.05756841,-1.062528929,,-0.5670,,-0.122102453,0.77262822,0.875314145,0.976164298,,0.6255,,,-0.952018312,-0.327949875,-1.30288907,-0.404703178,-0.340726796,-0.175127508,-0.688788167,-0.630023532,-0.111995036,-0.046195357,-0.82807038,-0.321838057,-1.350940918,,-0.5755,,,0.212716032,0.408229593,-1.589997271,-1.589997271,,-0.6398
-0.923259835,-0.977924386,-1.673304566,0.456671645,-0.153171556,0.700678851,0.069749701,-1.067490421,-1.090800456,,-0.5177,,-0.177602723,0.827307081,0.950046262,1.050317352,,0.6625,,,-0.918163673,-0.407464893,-1.402341033,-0.424342674,-0.317067474,-0.251660387,-0.746453807,-0.732059972,-0.0857645,-0.028232842,-0.579527111,-0.316074203,-1.264367048,,-0.5749,,,0.280261195,0.438372641,-1.693677083,-1.693677083,,-0.6672
-0.984213398,-1.137359478,-1.669833502,0.592458295,-0.115447154,0.912197577,0.158714508,-1.030279592,-0.998369212,,-0.4747,,-0.247907685,0.894111832,0.972261752,1.136623762,,0.6888,,,-0.901430694,-0.455141917,-1.393338659,-0.534806225,-0.336794638,-0.223648818,-0.654380179,-0.874138232,-0.095911992,-0.016100376,-0.428451207,-0.314669917,-1.220034339,,-0.5730,,,0.357603412,0.525647704,-1.664887578,-1.664887578,,-0.6116
-1.050394829,-1.210679403,-1.757387817,0.596569187,-0.153115174,0.806025082,0.155017654,-1.029807955,-1.007861244,,-0.5168,,-0.271462225,0.875004619,1.013466732,1.138310959,,0.6888,,,-0.915140858,-0.202861879,-1.502419056,-0.553519881,-0.204199997,-0.250449778,-0.67986887,-0.867118709,-0.099378259,-0.022459134,-0.426353189,-0.149265528,-1.208973327,,-0.5448,,,0.312440349,0.48047603,-1.62825381,-1.62825381,,-0.6159
-0.975749743,-1.164782822,-1.756810214,0.572387504,-0.116275176,0.77396489,0.160546714,-1.050217924,-1.047955268,,-0.5117,,-0.248215317,0.8753373,1.00483112,1.145026214,,0.6942,,,-0.809422303,-0.050960076,-1.454952206,-0.561955572,-0.073682056,-0.098680929,-0.57500356,-0.855985344,-0.166260013,0.028434627,-0.266946905,-0.126923942,-1.185214781,,-0.4767,,,0.358168832,0.523885627,-1.540323891,-1.540323891,,-0.5496
-1.000950755,-1.166987984,-1.759503834,0.559025637,-0.112059756,0.761575983,0.160991557,-1.055577743,-1.081987016,,-0.5217,,-0.253764017,0.866415434,0.991633606,1.087612676,,0.6730,,,-0.816478768,-0.054233129,-1.47003431,-0.562059152,-0.069918249,0.018576617,-0.574119646,-0.86791731,-0.184752622,0.054908206,-0.277345246,-0.128285865,-1.228476849,,-0.4739,,,0.301646748,0.673811014,-1.538481741,-1.538481741,,-0.5254
-0.930289818,-1.17755025,-1.563240643,0.913982726,-0.040867487,0.782403959,0.40364843,-0.828866984,-0.896493601,,-0.3708,,-0.248426047,0.903935802,0.992178027,1.17432639,,0.7055,,,-0.778718852,-0.046643712,-1.474016707,-0.56011401,-0.063216429,0.077943986,-0.579503096,-0.874676699,-0.144131291,0.055769404,-0.192945781,-0.079545825,-1.074613607,,-0.4411,,,0.302276615,0.734644507,-1.537504072,-1.537504072,,-0.5095
-1.041468659,-1.509924735,-1.141063102,0.772713367,0.028351301,0.611255291,0.406612845,-0.865282672,-1.28554895,,-0.4472,,-0.340929758,0.920030647,0.702393428,1.163755179,,0.6113,,,-0.855663023,-0.009953814,-1.576266032,-0.552569881,-0.075850488,0.072326666,-0.515317381,-0.502561691,-0.108592105,0.035101451,-0.292242796,0.219639339,-1.06029597,,-0.4017,,,0.326950067,0.745976694,-1.251660328,-1.251660328,,-0.3576
-1.062154721,-1.43438537,-1.124629931,0.516438574,-0.018987601,0.63896369,0.072557288,-0.51975064,-1.149902062,,-0.4535,,-0.766296235,0.461401126,0.477504387,0.851546663,,0.2560,,,-0.413274569,-0.037647066,-1.590612904,-0.162001436,0.34017013,0.60180161,0.127187343,-0.780579522,0.026589731,0.162453312,-0.138112486,0.143515657,-0.208437231,,-0.1484,,,0.135002101,1.071439978,-0.60177578,-0.60177578,,0.0007
-1.110569904,-2.142503526,-1.516728108,0.180418471,-0.091877896,0.47130033,0.229892419,-0.88246775,-1.357783167,,-0.6911,,-0.805971764,-0.675074232,-0.057218001,0.282310546,,-0.3140,,,-0.593555899,-0.763095648,-1.328916261,-0.554834516,0.268740852,0.015335489,0.071588434,-1.062445762,-0.091979193,-0.642351932,-0.501116334,-0.33820416,0.493968625,,-0.3867,,,-0.158915655,0.894583455,-1.140238105,-1.140238105,,-0.3862
-1.263809887,-2.013696832,-1.719886335,-1.559508212,-0.925632315,-0.588038624,-0.171786022,-1.100558123,-1.405954535,,-1.1943,,-0.988506346,-0.942332706,-0.505457153,-0.825285582,,-0.8154,,,-0.579761817,-1.477709732,-1.908318917,-0.754180772,-0.35676664,-0.090298169,-0.868525453,-1.494153106,-0.5087357,-2.25195144,-0.788632632,-0.064252672,0.284267889,,-0.8353,,,-0.099335414,0.69015202,-1.046956222,-1.046956222,,-0.3758
-1.099858057,-1.434500617,-0.583710966,-1.286392461,-0.094084255,0.142192938,-0.082500516,-0.799317913,-0.43258119,,-0.6301,,-0.478701053,-0.716826413,-0.002249998,-0.44089353,,-0.4097,,,-0.363192402,-1.031544006,-2.289251,-0.652985903,-0.063359384,0.274799517,-1.300738927,-1.291008538,-0.193687679,-2.153436319,-0.640458217,0.256477827,0.194374455,,-0.7118,,,0.067282791,0.570563585,-0.710446122,-0.710446122,,-0.1958
-0.562704804,-1.561405716,-0.26624442,-0.963496896,0.475025124,0.326347171,0.618354761,-0.76928686,0.145495987,,-0.2842,,-0.176411688,-0.490349229,0.340362013,0.117372086,,-0.0523,,,-0.004970117,-0.828361121,-0.472947455,0.074633951,0.640176414,1.473103172,-0.467998911,-0.926030275,0.329406368,-1.237414754,-0.286444491,0.503993637,0.60316555,,-0.0461,,,0.254628594,1.200580329,-0.344191549,-0.344191549,,0.1917
-0.628114247,-1.694484137,-0.206942522,-0.954600986,0.296996644,0.09859467,0.425350494,-0.765918603,0.150048426,,-0.3643,,-0.205473112,-0.492153357,0.379273818,0.138782945,,-0.0449,,,-0.024885643,-0.935871716,-0.30969897,0.225126981,0.717245232,1.504895738,-0.397210149,-0.659328463,0.374311463,-1.18085658,-0.527714207,0.556226997,0.550205636,,-0.0083,,,0.238853391,1.256579951,-0.130968654,-0.130968654,,0.3084
-0.74142662,-1.883032835,-0.32328884,-1.16456991,0.231287026,-0.131493692,0.369407817,-0.845905757,0.007949601,,-0.4979,,-0.263486612,-0.542617507,0.292355612,0.121235891,,-0.0981,,,-0.020322199,-0.971734442,-0.355445583,0.275219541,0.701330938,1.473339359,-0.508568294,-0.666499821,0.328167196,-1.33979425,-0.820645358,0.436933637,0.519510293,,-0.0730,,,0.154121583,1.154237158,-0.136063564,-0.136063564,,0.2591
-0.615436124,-1.627048822,-0.153596703,-0.888512899,0.37616958,-0.00503879,0.501551102,-0.697442727,0.273535687,,-0.3151,,-0.113749949,-0.344698505,0.855312123,0.531486562,,0.2321,,,0.055927401,-0.78156955,-0.13047645,0.653777083,0.879112124,1.698753148,-0.096903382,-0.0717534,0.55136333,-0.789245934,-0.639812186,0.518486156,0.712128731,,0.1969,,,0.519312101,1.451614103,0.485847973,0.485847973,,0.7357
-0.633231205,-1.5157419,-0.03508836,-0.633918561,0.405192469,0.040961065,0.573934911,-0.707801082,0.431096328,,-0.2305,,-0.006119848,-0.268744656,0.914563424,0.530628214,,0.2926,,,0.006247452,-0.808023318,-0.155768257,0.78895519,0.871538592,1.638769982,-0.037185197,0.0932341,0.650253349,-0.850698272,-0.668368293,0.621870754,0.847591944,,0.2306,,,0.568628315,1.620060097,0.46758095,0.46758095,,0.7810
