Date,SPI
1999.5,-0.290858627
1999.583333,-0.592808868
1999.666667,-0.304017781
1999.75,-0.446919771
1999.833333,-0.516887564
1999.916667,-0.509475658
2000,-0.509609891
2000.083333,-0.511395711
2000.166667,-0.513087963
2000.25,-0.562865471
2000.333333,-0.43309473
2000.416667,-0.748211455
2000.5,-1.79451865
2000.583333,-1.435850239
2000.666667,-2.015340823
2000.75,-1.831805864
2000.833333,-1.933751118
2000.916667,-1.59876185
2001,-1.549008914
2001.083333,-1.554759391
2001.166667,-1.417278955
2001.25,-1.407175672
2001.333333,-1.573311579
2001.416667,-1.252689476
2001.5,-0.691652549
2001.583333,-0.636658792
2001.666667,-0.431459674
2001.75,-0.409276562
2001.833333,-0.449577526
2001.916667,-0.597549694
2002,-0.595808799
2002.083333,-0.044083715
2002.166667,-0.158070168
2002.25,-0.16868917
2002.333333,0.197019458
2002.416667,0.102131418
2002.5,0.283646618
2002.583333,0.048746065
2002.666667,0.545077886
2002.75,0.757802497
2002.833333,0.90232138
2002.916667,0.81468192
2003,0.775832326
2003.083333,0.372076182
2003.166667,0.368794489
2003.25,0.370976343
2003.333333,0.053196001
2003.416667,0.257842304
2003.5,0.366769211
2003.583333,0.347927326
2003.666667,1.196424153
2003.75,1.130027873
2003.833333,1.150151394
2003.916667,1.136758317
2004,1.400472389
2004.083333,1.408193421
2004.166667,1.494195593
2004.25,1.515663803
2004.333333,1.539050792
2004.416667,1.785624293
2004.5,1.330616269
2004.583333,1.450152367
2004.666667,0.678848832
2004.75,0.578535881
2004.833333,0.508958558
2004.916667,0.529289858
2005,0.194839127
2005.083333,0.563426998
2005.166667,0.490794396
2005.25,0.470409199
2005.333333,0.36567345
2005.416667,-0.585142998
2005.5,-0.433431036
2005.583333,-0.157755486
2005.666667,-1.02957438
2005.75,-1.003243114
2005.833333,-1.064197184
2005.916667,-1.005269109
2006,-0.95619583
2006.083333,-1.55546895
2006.166667,-1.579182532
2006.25,-1.519572722
2006.333333,-1.374074308
2006.416667,-1.088385673
2006.5,-1.179656915
2006.583333,-1.23473386
2006.666667,-0.780444411
2006.75,-0.308918624
2006.833333,-0.309431945
2006.916667,-0.205918124
2007,-0.058343146
2007.083333,0.021542675
2007.166667,0.021347108
2007.25,-0.032478413
2007.333333,-0.124557496
2007.416667,0.397132719
2007.5,0.462954929
2007.583333,0.50801708
2007.666667,0.181135294
2007.75,-0.38423971
2007.833333,-0.438986343
2007.916667,-0.547571187
2008,-0.753244533
2008.083333,-0.830292695
2008.166667,-0.829713866
2008.25,-0.810927146
2008.333333,-0.845531085
2008.416667,-1.07004407
2008.5,-0.681767291
2008.583333,-0.779293677
2008.666667,-0.138208808
2008.75,-0.115918535
2008.833333,-0.155285413
2008.916667,-0.190190881
2009,-0.165983908
2009.083333,-0.177242397
2009.166667,-0.171783799
2009.25,-0.195422399
2009.333333,0.015365637
2009.416667,-0.03441642
2009.5,-0.56599477
2009.583333,-0.884097653
2009.666667,-0.584300533
2009.75,-0.34215191
2009.833333,-0.033516366
2009.916667,0.337856021
2010,0.487791344
2010.083333,0.892659539
2010.166667,0.894891214
2010.25,0.890204807
2010.333333,0.70873758
2010.416667,0.479413755
2010.5,0.783690649
2010.583333,0.868731929
2010.666667,0.766117522
2010.75,0.435632287
2010.833333,0.144973846
2010.916667,-0.125765788
2011,-0.319044646
2011.083333,-0.787018787
2011.166667,-0.781541791
2011.25,-0.781951261
2011.333333,-0.703511121
2011.416667,-0.792860223
2011.5,-1.917202044
2011.583333,-2.021798206
2011.666667,-2.586947169
2011.75,-2.61818751
2011.833333,-2.772068918
2011.916667,-2.902178072
2012,-2.849152362
2012.083333,-2.489356286
2012.166667,-2.478271695
2012.25,-2.476791009
2012.333333,-2.598925732
2012.416667,-2.535781177
2012.5,-1.035284583
2012.583333,-0.845246938
2012.666667,-0.650917784
2012.75,-0.611563691
2012.833333,-0.634981944
2012.916667,-0.58528422
2013,-0.399616007
2013.083333,-0.608155182
2013.166667,-0.554169221
2013.25,-0.526768286
2013.333333,-0.536330463
2013.416667,-0.089047092
2013.5,-0.086543184
2013.583333,0.071358455
2013.666667,0.209678604
2013.75,0.345411359
2013.833333,0.663236926
2013.916667,1.114218265
