Date,SPI
1995.75,0.625501052
1995.833333,0.662516993
1995.916667,0.688772415
1996,0.688830022
1996.083333,0.694244829
1996.166667,0.672974425
1996.25,0.705503543
1996.333333,0.611312374
1996.416667,0.256038985
1996.5,-0.313988363
1996.583333,-0.815395447
1996.666667,-0.409667749
1996.75,-0.052256704
1996.833333,-0.044892427
1996.916667,-0.098128154
1997,0.232087558
1997.083333,0.292581784
1997.166667,0.61450344
1997.25,0.877961303
1997.333333,1.063985228
1997.416667,0.866281707
1997.5,1.689493546
1997.583333,1.594782162
1997.666667,1.072607391
1997.75,1.083735704
1997.833333,1.145658097
1997.916667,1.203619252
1998,0.910306921
1998.083333,0.880966996
1998.166667,0.548148795
1998.25,0.22406993
1998.333333,-0.113445023
1998.416667,-0.401655784
1998.5,-1.340424072
1998.583333,-1.300969622
1998.666667,-0.857514237
1998.75,-1.164099003
1998.833333,-1.271639375
1998.916667,-1.334297822
1999,-1.40069562
1999.083333,-1.463392991
1999.166667,-1.400874396
1999.25,-1.383778349
1999.333333,-1.240175979
1999.416667,-0.682134913
1999.5,-0.588854557
1999.583333,-0.505205536
1999.666667,-0.915632495
1999.75,-0.896714254
1999.833333,-0.929528348
1999.916667,-0.959721626
2000,-1.027513436
2000.083333,-0.98661643
2000.166667,-0.995427498
2000.25,-0.992205802
2000.333333,-0.846292719
2000.416667,-0.728266085
2000.5,-1.194500276
2000.583333,-1.380867705
2000.666667,-1.583399969
2000.75,-1.325812735
2000.833333,-1.361655287
2000.916667,-1.245309605
2001,-1.291422654
2001.083333,-1.295562175
2001.166667,-1.0890142
2001.25,-1.068951163
2001.333333,-1.127298112
2001.416667,-1.145212
2001.5,-0.39807788
2001.583333,-0.174854039
2001.666667,0.215963761
2001.75,-0.065659087
2001.833333,-0.07081685
2001.916667,-0.158796729
2002,-0.175919013
2002.083333,-0.007822745
2002.166667,-0.152585786
2002.25,-0.146346601
2002.333333,-0.226494861
2002.416667,-0.573771325
2002.5,-0.677056833
2002.583333,-0.820622505
2002.666667,-0.53535457
2002.75,-0.116244975
2002.833333,-0.088462894
2002.916667,-0.106368344
2003,-0.148621783
2003.083333,-0.30558404
2003.166667,-0.306921784
2003.25,-0.313018869
2003.333333,-0.317302443
2003.416667,0.288214496
2003.5,0.087577347
2003.583333,0.399268595
2003.666667,1.029685155
2003.75,0.877410394
2003.833333,0.84085731
2003.916667,0.838692667
2004,1.096253652
2004.083333,1.074173824
2004.166667,1.185053022
2004.25,1.17302802
2004.333333,1.496137636
2004.416667,1.513332945
2004.5,1.502209632
2004.583333,1.81604177
2004.666667,1.538283301
2004.75,1.474267067
2004.833333,1.486149228
2004.916667,1.586587975
2005,1.35465313
2005.083333,1.567055138
2005.166667,1.467993627
2005.25,1.456389292
2005.333333,1.07437093
2005.416667,0.088760838
2005.5,0.333955684
2005.583333,-0.066348055
2005.666667,-0.706996587
2005.75,-0.498892804
2005.833333,-0.475937126
2005.916667,-0.52962557
2006,-0.517406873
2006.083333,-0.845354063
2006.166667,-0.851529302
2006.25,-0.832728762
2006.333333,-0.574485072
2006.416667,-0.205315301
2006.5,-0.232544696
2006.583333,0.319557093
2006.666667,0.282653025
2006.75,0.349224349
2006.833333,0.350247896
2006.916667,0.460553595
2007,0.546825109
2007.083333,0.568637203
2007.166667,0.555308975
2007.25,0.539355694
2007.333333,0.315188594
2007.416667,0.86755204
2007.5,0.558408467
2007.583333,-0.283411672
2007.666667,-0.383802001
2007.75,-0.686941344
2007.833333,-0.653179218
2007.916667,-0.801678106
2008,-1.008401716
2008.083333,-0.995172229
2008.166667,-0.944481095
2008.25,-0.886574383
2008.333333,-0.905731521
2008.416667,-0.971735513
2008.5,-0.030447982
2008.583333,0.407649151
2008.666667,0.649827167
2008.75,0.583537549
2008.833333,0.531563825
2008.916667,0.53731535
2009,0.591328725
2009.083333,0.557866276
2009.166667,0.524017973
2009.25,0.484273112
2009.333333,0.807526492
2009.416667,0.327578736
2009.5,-0.614440972
2009.583333,-0.817722705
2009.666667,-0.611364061
2009.75,-0.377857816
2009.833333,-0.183604651
2009.916667,-0.12741049
2010,-0.000853891
2010.083333,0.675471662
2010.166667,0.652787905
2010.25,0.657626643
2010.333333,0.306470223
2010.416667,0.030207392
2010.5,0.513194778
2010.583333,0.258874487
2010.666667,0.353498842
2010.75,0.025028172
2010.833333,-0.178559832
2010.916667,-0.232359071
2011,-0.4902654
2011.083333,-1.244967
2011.166667,-1.212863578
2011.25,-1.224982733
2011.333333,-1.081619712
2011.416667,-0.680328973
2011.5,-1.555185849
2011.583333,-1.807967036
2011.666667,-2.421200735
2011.75,-2.142383835
2011.833333,-2.189488434
2011.916667,-2.226674596
2012,-2.268066603
2012.083333,-1.987460189
2012.166667,-1.938918079
2012.25,-1.930735605
2012.333333,-1.967717062
2012.416667,-1.792438709
2012.5,-1.321946712
2012.583333,-0.959503908
2012.666667,-0.728797202
2012.75,-0.934874684
2012.833333,-0.955929792
2012.916667,-0.86810686
2013,-0.588919101
2013.083333,-0.789737894
2013.166667,-0.774151231
2013.25,-0.771036699
2013.333333,-0.737534309
2013.416667,-0.999190107
2013.5,-0.539865694
2013.583333,-0.697060604
2013.666667,-0.329292314
2013.75,0.247855838
2013.833333,0.502124077
2013.916667,1.092394989
2014,0.873635714
2014.083333,0.825911837
2014.166667,0.8322905
2014.25,0.825820204
2014.333333,1.040846422
2014.416667,1.728514719
2014.5,1.072755088
2014.583333,1.057423805
2014.666667,0.866889799
2014.75,0.87977046
2014.833333,0.833279551
2014.916667,0.250361481
2015,0.229743086
2015.083334,0.445455491
2015.166667,0.943103294
2015.25,1.008974002
2015.333334,0.733395476
2015.416667,0.49125726
2015.5,0.51381504
2015.583334,0.472058548
2015.666667,0.480771003
2015.75,0.304897432
2015.833334,0.219801784
2015.916667,0.348609441
2016,0.280502194
2016.083334,0.077644082
2016.166667,-0.460208361
2016.25,-0.520392528
2016.333334,-0.462582272
2016.416667,-0.641198983
2016.5,-0.229855111
2016.583334,-0.066223866
2016.666667,-0.103565991
2016.75,-0.37150814
2016.833334,-0.344465603
2016.916667,-0.562695546
2017,-0.622704059
2017.083334,-0.626238902
2017.166667,-0.595168482
2017.25,-0.61334567
