Date,Spi
2004.666667,1.092673379
2004.75,0.970516961
2004.833333,0.989813159
2004.916667,1.004795573
2005,0.733808733
2005.083333,1.044556829
2005.166667,0.880239522
2005.25,0.882013556
2005.333333,0.677439757
2005.416667,0.151922708
2005.5,0.055328315
2005.583333,0.243505968
2005.666667,-0.521705182
2005.75,-0.38930775
2005.833333,-0.393107104
2005.916667,-0.376257339
2006,-0.248600039
2006.083333,-0.679550032
2006.166667,-0.710349
2006.25,-0.715059179
2006.333333,-0.562665716
2006.416667,-0.317677561
2006.5,-0.225554085
2006.583333,-0.326175287
2006.666667,0.238893878
2006.75,0.451315899
2006.833333,0.471890578
2006.916667,0.589642844
2007,0.547883437
2007.083333,0.564863831
2007.166667,0.572589479
2007.25,0.567091701
2007.333333,0.447076904
2007.416667,1.000781512
2007.5,1.089859702
2007.583333,0.691733303
2007.666667,0.335254986
2007.75,-0.023264452
2007.833333,-0.046900117
2007.916667,-0.176679638
2008,-0.27500074
2008.083333,-0.250709195
2008.166667,-0.270031558
2008.25,-0.218014599
2008.333333,-0.145736438
2008.416667,-0.942562487
2008.5,-0.941958754
2008.583333,0.215996062
2008.666667,0.574279617
2008.75,0.598264321
2008.833333,0.586115254
2008.916667,0.579809102
2009,0.592413245
2009.083333,0.535450689
2009.166667,0.555276102
2009.25,0.539463925
2009.333333,0.611634745
2009.416667,0.903079566
2009.5,0.412669789
2009.583333,-0.449089095
2009.666667,-0.565026635
2009.75,-0.338252201
2009.833333,-0.111029374
2009.916667,0.030386613
2010,0.166869426
2010.083333,0.586954761
2010.166667,0.574603442
2010.25,0.550081773
2010.333333,0.405002013
2010.416667,-0.041607623
2010.5,0.617814025
2010.583333,0.322115015
2010.666667,0.422077401
2010.75,0.172270441
2010.833333,-0.051490057
2010.916667,-0.173301209
2011,-0.346110774
2011.083333,-0.838922808
2011.166667,-0.841477274
2011.25,-0.854895893
2011.333333,-0.810994284
2011.416667,-0.869018506
2011.5,-1.958669147
2011.583333,-1.803890468
2011.666667,-1.942555737
2011.75,-1.678435658
2011.833333,-1.70148051
2011.916667,-1.728385769
2012,-1.640181998
2012.083333,-1.440889129
2012.166667,-1.440497573
2012.25,-1.440517224
2012.333333,-1.442062268
2012.416667,-1.252952962
2012.5,-0.800753527
2012.583333,-0.716732563
2012.666667,-0.829686766
2012.75,-0.897180678
2012.833333,-0.924139493
2012.916667,-0.903878083
2013,-0.737339589
2013.083333,-0.957432939
2013.166667,-0.974483726
2013.25,-0.990735892
2013.333333,-1.016498914
2013.416667,-0.934060938
2013.5,-0.40254225
2013.583333,-0.297226986
