Date,SPI
1991.5,1.231203599
1991.583333,0.880391111
1991.666667,0.939724216
1991.75,0.881723692
1991.833333,0.917938843
1991.916667,1.07704115
1992,1.615925957
1992.083333,1.634878368
1992.166667,1.661685888
1992.25,1.734376825
1992.333333,1.987164966
1992.416667,1.670793576
1992.5,0.60753234
1992.583333,0.655309132
1992.666667,0.421888603
1992.75,0.671057987
1992.833333,0.842095921
1992.916667,0.772389766
1993,0.220386662
1993.083333,0.159122779
1993.166667,0.069823763
1993.25,-0.011910191
1993.333333,-0.20061941
1993.416667,0.240896287
1993.5,0.139561754
1993.583333,0.30126794
1993.666667,0.271916427
1993.75,-0.05891983
1993.833333,-0.198707592
1993.916667,-0.249174263
1994,-0.278238837
1994.083333,-0.292839777
1994.166667,-0.265329409
1994.25,-0.096017983
1994.333333,-0.000410208
1994.416667,0.297121365
1994.5,0.313691572
1994.583333,0.27249991
1994.666667,0.511456102
1994.75,0.617067428
1994.833333,0.554186833
1994.916667,0.609613628
1995,0.572072892
1995.083333,0.612756399
1995.166667,0.572291217
1995.25,0.387041827
1995.333333,0.3056942
1995.416667,-0.450840252
1995.5,-0.271411798
1995.583333,0.077859332
1995.666667,-0.260372362
1995.75,-0.567015778
1995.833333,-0.517650114
1995.916667,-0.474681328
1996,-0.516848278
1996.083333,-0.511654671
1996.166667,-0.521719323
1996.25,-0.370808185
1996.333333,-0.44715059
1996.416667,-0.453538975
1996.5,-0.69114657
1996.583333,-1.194318987
1996.666667,-0.630083671
1996.75,-0.28421285
1996.833333,-0.36434114
1996.916667,-0.497897023
1997,-0.315091077
1997.083333,-0.230510704
1997.166667,-0.074929044
1997.25,0.016633367
1997.333333,0.217796878
1997.416667,0.321034177
1997.5,0.348196701
1997.583333,0.163468538
1997.666667,-0.279392877
1997.75,-0.299636078
1997.833333,-0.211950913
1997.916667,-0.171010525
1998,-0.347016881
1998.083333,-0.445841956
1998.166667,-0.595223775
1998.25,-0.854822239
1998.333333,-1.238472222
1998.416667,-0.990889004
1998.5,-1.405197391
1998.583333,-0.549020063
1998.666667,-0.196160049
1998.75,-0.338984763
1998.833333,-0.40669125
1998.916667,-0.456589773
1999,-0.460261128
1999.083333,-0.468304005
1999.166667,-0.469668796
1999.25,-0.461774006
1999.333333,-0.455948433
1999.416667,-0.46132256
1999.5,-0.047672314
1999.583333,-0.845202788
1999.666667,-1.377726325
1999.75,-1.425800319
1999.833333,-1.51036698
1999.916667,-1.52250774
2000,-1.517092678
2000.083333,-1.527391598
2000.166667,-1.519013185
2000.25,-1.494611869
2000.333333,-1.119304509
2000.416667,-0.929816685
2000.5,-1.143683514
2000.583333,-1.120324008
2000.666667,-1.122856345
2000.75,-0.879670025
2000.833333,-0.837790541
2000.916667,-0.69840081
2001,-0.713566795
2001.083333,-0.719083266
2001.166667,-0.64318249
2001.25,-0.507762457
2001.333333,-0.606810745
2001.416667,-0.727561224
2001.5,-0.988745036
2001.583333,-0.743916351
2001.666667,-0.543774306
2001.75,-0.68547477
2001.833333,-0.671081477
2001.916667,-0.752560078
2002,-0.528954193
2002.083333,-0.337473311
2002.166667,-0.409729582
2002.25,-0.486911086
2002.333333,-0.599845619
2002.416667,-0.472931842
2002.5,0.089850101
2002.583333,0.185124889
2002.666667,0.514141706
2002.75,0.706895505
2002.833333,0.808679528
2002.916667,0.789381657
2003,0.667184282
2003.083333,0.560841648
2003.166667,0.554395356
2003.25,0.506244896
2003.333333,0.499585947
2003.416667,0.345536643
2003.5,0.385996486
2003.583333,0.375440415
2003.666667,0.652290359
2003.75,0.63321772
2003.833333,0.503679093
2003.916667,0.513170589
2004,0.626556511
2004.083333,0.617485333
2004.166667,0.870045007
2004.25,0.865429098
2004.333333,0.900364475
2004.416667,1.403200885
2004.5,1.049316961
2004.583333,1.089606115
2004.666667,0.918024816
2004.75,0.777820683
2004.833333,0.813411895
2004.916667,0.832207511
2005,0.698775134
2005.083333,0.933425499
2005.166667,0.712413698
2005.25,0.716126946
2005.333333,0.649077814
2005.416667,-0.189286384
2005.5,0.022306982
2005.583333,0.055877572
2005.666667,-0.42902178
2005.75,-0.494607788
2005.833333,-0.507158735
2005.916667,-0.466220326
2006,-0.367099031
2006.083333,-0.715906388
2006.166667,-0.73055979
2006.25,-0.720546134
2006.333333,-0.517901044
2006.416667,-0.440935875
2006.5,-0.350518046
2006.583333,-0.371674899
2006.666667,0.009739256
2006.75,0.367190697
2006.833333,0.399584982
2006.916667,0.504043441
2007,0.504938799
2007.083333,0.555319665
2007.166667,0.545913779
2007.25,0.599994584
2007.333333,0.450780708
2007.416667,1.139624929
2007.5,1.094356001
2007.583333,0.927263165
2007.666667,0.744878505
2007.75,0.399077976
2007.833333,0.400088315
2007.916667,0.306006552
2008,0.235554861
2008.083333,0.207767187
2008.166667,0.18804367
2008.25,0.146456032
2008.333333,0.229367745
2008.416667,-0.554891111
2008.5,-0.293570725
2008.583333,0.45296612
2008.666667,0.604656085
